"ID","XCOO","YCOO","ELEV","COUN","*ASP","AoMEAN","HUMNO","HUMTHI","GROUNDVEG","TREELAY","VEG_ZONE","LITO","Ag","Al","Al_AA","As","Au","B","Ba","Ba_AA","Be","Bi","Br","C","Ca","Ca_AA","Cd","Cd_AA","Cl","Co","Co_AA","Cond","Cr","Cr_AA","Cu","Cu_AA","F","Fe","Fe_AA","H","Hg","K","K_AA","La","LOI","Mg","Mg_AA","Mn","Mn_AA","Mo","N","Na","Na_AA","Ni","Ni_AA","NO3","P","P_AA","Pb","Pb_AA","Pd","pH","PO4","Pt","Rb","S","S_AA","Sb","Sc","Se","Si","Si_AA","SO4","Sr","Sr_AA","Th","Ti_AA","Tl","U","V","V_AA","Y","Zn","Zn_AA"
698,728208,7370000,210,"RUS","FLAT",4,5,4,"MOSS","BIPI","BOREAL_FOREST",51,0.501,978,31.3,0.963,0.33,2.28,119,42.4,0.01,0.242,1,47.9,4550,2940,0.349,0.25,61.32,1.14,0.22,154.4,1.8,0.08,11.6,0.26,42.2,1130,5.6,6.4,0.287,1200,886,1.4,95.7,650,464,427,277,0.402,1.2,10,19.4,10.8,0.66,4.62,1030,196,30.4,8.7,1.1,4,613.62,0.67,6.19,1580,132,0.362,0.3,0.4,520,12,177.6,20.5,11.6,0.152,0.07,0.151,0.067,5.09,0.07,0.4,74,34.8
699,617152,7500000,285,"FIN","FLAT",1.5,5,1.5,"MOSS","BIRCH","BOREAL_FOREST",1,0.163,3310,122,1.09,0.401,2.08,111,42.3,0.03,0.293,1,33,2890,1510,0.143,0.07,57,1.6,0.24,123.2,9.83,0.34,10.1,0.35,63.2,3620,27.4,4.7,0.211,1200,671,4.8,68.5,840,313,951,509,0.255,1.1,50,10,10,0.88,2.92,1060,148,28.6,8,0.61,4.2,357.2,1.12,7.23,1350,126,0.065,1.1,0.4,610,10,119.9,24.7,11.5,1.32,0.49,0.137,0.285,12,0.19,1.4,67,38.5
701,395068,7400000,185,"FIN","SE",1.5,8,1.5,"MOSS","PISPR","BOREAL_FOREST",7,0.259,2770,161,1.62,0.889,2.09,141,58.7,0.25,0.367,1,33.3,3030,2030,0.317,0.24,62.58,0.91,0.21,115.1,4.07,0.07,4.63,0.1,51.2,3360,20.7,4.4,0.159,1200,795,12.8,55.6,510,335,72.4,44.7,0.358,0.9,70,30,2.41,0.32,4.82,829,139,30.4,10.2,0.05,4.1,376.76,0.76,10.6,931,98.4,0.158,0.7,0.4,510,6,148.46,47.1,28.8,1.51,0.17,0.137,0.323,7.79,0.1,3,32.5,16
702,688039,7640000,280,"RUS","S",4,5,3.5,"MOSS","SPRBI","BOREAL_FOREST",22,0.297,1790,128,1.11,0.508,2.05,93.8,28.9,0.03,0.141,1,46.7,3220,1880,0.395,0.28,220.74,4.15,1.08,195.2,2.12,0.09,26.8,0.97,65,2050,25.4,6.7,0.214,1500,1150,2.6,95.4,760,546,212,130,0.295,1.5,40,51.7,32.8,2.8,5.6,1220,171,16.7,4.8,2.98,3.9,569.58,1.98,7.62,1850,201,0.211,0.8,0.4,550,13,330.56,33.9,18,0.165,0.13,0.127,0.083,3.91,0.11,1.2,42.6,19.7
703,747002,7500000,140,"RUS","S",2,9,2.5,"MOSS","PINE","BOREAL_FOREST",1,0.17,2690,203,2.15,1.97,2.81,52.2,17.3,0.03,0.208,1,48.4,4220,2550,0.366,0.26,143.96,6.23,1.22,145.5,5.35,0.23,55.5,2.45,48.8,3290,45.2,6.7,0.26,1200,973,4.1,90.9,620,401,149,89.2,1.12,1,40,34.1,104,7.73,6.02,677,77.9,19.5,5.6,12.6,3.9,244.24,5.19,3.84,1440,146,0.266,0.5,0.4,560,21,229.18,49.4,26.8,0.296,0.35,0.138,0.088,6.3,0.17,1.2,31.7,13.4
706,398250,7820000,70,"NOR","W",10,5,3,"MOSS",,"TUNDRA",10,0.127,729,19.7,0.534,0.437,6.02,42.5,12.8,0.01,0.067,1,48.8,3360,1850,0.131,0.07,1,0.49,0.09,99.9,1.21,0.01,10.5,0.12,0.5,960,4.6,6.9,0.313,800,562,1.1,94.5,1630,1290,43.5,22.9,0.206,1.3,270,231,2.43,0.2,0.5,818,141,11.3,3,0.05,4,2,0.15,3.18,1860,81.3,0.157,0.3,0.86,420,2,1,38.3,20.7,0.243,0.07,0.048,0.111,1.98,0.03,0.7,28.8,11.9
707,385234,7720000,420,"NOR","FLAT",2,-9999,2,"LICHEN","BIRCH","FOREST_TUNDRA",51,0.041,3570,34.5,0.757,0.274,1.86,71.7,24.7,0.03,0.099,1,42.1,4020,2220,0.115,0.07,28.82,3.06,0.18,98.4,11.9,0.15,7.39,0.08,34.6,7010,9.5,6.1,0.222,800,425,1.3,79.5,2750,552,191,92,0.316,1.3,80,24.6,6.93,0.37,0.5,930,141,10.4,3,0.05,4,402.72,0.75,6,1580,86.9,0.063,1.2,0.4,640,6,67.54,22.5,12.9,0.377,0.25,0.084,0.14,21.4,0.05,1.2,58.7,25.3
708,707657,7750000,80,"RUS","FLAT",2,,,"LICHEN","BIRCH","DWARF_SHRUB_TUNDRA",,0.306,4180,25.4,1.6,0.074,3.67,96.1,13.6,0.61,0.181,1,47.7,4060,2230,0.608,0.29,112.42,2.88,0.37,111.2,6.49,0.01,15.2,0.12,32.32,3190,4.1,6.5,0.186,1300,589,27.6,94.3,990,1190,921,35,0.645,1.4,50,214,17.7,1.62,3.98,1190,129,29.1,4,0.12,4,407.34,0.53,10.3,1620,91.6,0.185,0.7,0.4,500,3,108.8,233,26.5,1.38,0.07,0.13,0.536,10.3,0.01,8.6,92.6,20.9
709,619450,7790000,60,"NOR","FLAT",3,6,3,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",9,0.053,4620,96.2,1.44,0.253,8.42,63.5,24.3,0.14,0.089,1,33.2,1850,1220,0.2,0.14,80.64,1.64,0.44,137.7,5.99,0.16,9.05,0.34,55.98,5050,40.1,4.9,0.31,2300,675,2.8,77.4,1140,558,333,248,0.127,1,80,91.6,8.05,1.33,0.5,833,148,8.46,2.5,0.36,3.8,418.28,1.2,10.4,1160,104,0.048,1.2,0.4,510,6,130.22,20.4,11.2,0.965,0.08,0.087,0.138,10.7,0.05,1.8,46.3,28.2
712,822220,7530000,500,"RUS","N",1.5,9,2,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",83,0.346,4500,149,1.64,0.351,3.31,96.9,32.3,0.64,0.184,1,43.6,4090,2530,0.61,0.46,58.38,2.94,0.54,127,7,0.19,14.9,0.39,49.46,3310,12.7,6.3,0.208,1400,844,29,85.5,990,478,998,468,0.652,1.5,50,18.9,17.6,1.39,5.1,1200,137,28.2,7.8,1.77,4.2,474.06,1.51,10.6,1630,123,0.165,0.8,0.4,630,15,136.24,235,145,1.7,0.32,0.128,0.494,10.5,0.1,9,90.7,45.6
713,400791,7540000,250,"FIN","E",3.2,6,1.5,"MOSS","BIPI","BOREAL_FOREST",1,0.203,1490,58.5,1.91,0.431,1.58,87.8,31,0.06,0.2,1,46.5,3380,1970,0.295,0.15,27.32,0.84,0.17,115,1.14,0.04,4.55,0.04,35.96,1170,5.4,6.3,0.259,600,493,0.8,89.8,640,474,67.1,37.7,0.366,1.3,30,21.1,3.47,0.29,6.42,763,105,19.3,4.7,0.11,3.6,317.46,0.78,4.63,1520,95.8,0.329,0.5,0.4,460,4,110.38,45.2,24.6,0.244,0.15,0.093,0.112,4.04,0.07,0.4,50.1,19
714,396692,7500000,250,"FIN","SE",3.4,6,3.2,"MOSS","SPRBI","BOREAL_FOREST",7,0.285,1400,73.4,1,0.483,2.78,100,34.3,0.06,0.255,1,47.8,4180,2590,0.422,0.33,107.48,2.1,0.55,164.3,4.22,0.1,8.27,0.22,67.26,1820,11.9,6.6,0.202,1300,1080,0.8,95.2,930,645,248,168,0.275,1.3,50,26.9,5.33,0.56,5.96,1200,249,28,9.2,0.18,3.9,815.84,0.61,8.91,1600,151,0.329,0.6,0.4,480,10,214.1,26.6,14.4,0.188,0.16,0.126,0.082,5.74,0.1,0.6,60.8,28.4
715,480808,7610000,390,"FIN","SE",1.2,5,2.5,"MOSS","BIRCH","FOREST_TUNDRA",32,0.07,2420,106,1.37,0.445,2.11,142,51.4,0.08,0.211,1,47.6,3710,2270,0.338,0.24,30.46,1.2,0.2,109.2,2.57,0.03,8.07,0.11,43.44,2040,5.8,6.6,0.264,800,574,3,91.1,600,395,61.6,34,0.22,1.6,5,18.4,7.17,0.62,4.1,1000,103,28.6,9.2,0.35,3.9,353.9,0.78,5.03,2060,126,0.242,0.6,0.4,490,5,108.9,33.5,19.2,0.506,0.07,0.078,0.053,6.1,0.07,1.1,55.4,26.2
716,472950,7850000,40,"NOR","W",15,5,3,"MOSS",,"TUNDRA",10,0.077,1040,29.7,0.765,0.187,5.16,32.7,9.33,0.01,0.062,1,45.5,2930,1620,0.173,0.11,57.64,0.4,0.05,95.5,1.63,0.01,5.56,0.08,41.48,1540,7.6,6.6,0.35,900,550,1.1,92.5,1370,1100,24.6,5.3,0.17,1.1,280,270,1.68,0.06,0.5,691,116,10.5,2.8,0.11,3.9,318.38,0.15,3.21,1700,99.8,0.146,0.3,0.4,440,2,91.38,29.5,16.3,1.17,0.2,0.042,0.078,2.88,0.01,1.1,23.2,10.1
717,534786,7770000,180,"FIN","NE",1.5,5,3.6,"MOSS","BIRCH","FOREST_TUNDRA",20,0.103,701,27.2,0.749,0.481,3.39,75.3,26.7,0.01,0.047,1,49.7,3380,1960,0.185,0.12,1,0.59,0.11,115,0.85,0.03,4.41,0.03,0.5,580,3.3,7,0.304,900,699,0.35,97.4,1030,814,37.7,20,0.115,1.2,80,77.9,2.43,0.27,0.5,856,152,7.19,1.8,0.05,4,2,0.15,3.31,1750,91.8,0.134,0.2,0.4,320,3,1,42.2,22.9,0.079,0.1,0.046,0.027,1.31,0.02,0.2,40.9,16.4
718,464914,7670000,415,"FIN","S",1.6,5,1.5,"MOSS","BIRCH","FOREST_TUNDRA",32,0.079,4800,382,1.08,0.323,1.84,130,46.5,0.13,0.147,1,43.4,2150,1230,0.31,0.24,45.18,1.92,0.55,101.7,2.83,0.07,6.23,0.12,40.42,2060,11.1,6.2,0.216,900,630,4.2,84.2,670,411,61.5,34,0.167,1.6,30,31.9,5.25,0.72,4.78,1370,84.2,19.7,6.4,0.05,4.1,191,1.58,5.86,2010,143,0.157,0.9,0.4,530,7,131.04,37.7,22.3,0.36,0.18,0.07,0.061,5.01,0.09,1.3,58.7,29.1
722,646995,7710000,200,"RUS","E",3,4,3,"MOSS","BIRCH","FOREST_TUNDRA",52,0.264,2910,162,10.6,2.8,3.91,110,28,0.1,0.187,1,40.7,4290,2210,0.591,0.52,66.96,33.8,12.6,114.5,33.3,1.52,400,40.9,46.84,14000,411,5.8,0.338,700,484,4.7,80.6,2610,650,160,77.6,0.657,1.3,80,34.6,1000,260,4.98,836,45.1,17.3,5.1,15,4,61.64,4.46,3.04,2110,143,0.072,1.7,1.54,560,13,235.6,30.3,14.1,0.598,0.56,0.097,0.153,18.7,0.41,2.4,52,27.2
724,556577,7570000,390,"FIN","NW",2.1,6,2.1,"MOSS","BIRCH","FOREST_TUNDRA",31,0.16,2450,48.1,1.65,0.303,2,162,61.5,0.04,0.259,1,47.5,3540,2150,0.242,0.16,58.24,0.93,0.14,111.7,3.73,0.06,9.54,0.13,35.52,2170,4.2,6.3,0.23,900,658,3.4,85.5,860,463,94.4,51.8,0.242,1.6,5,17.3,7.76,0.52,6.74,948,157,25.4,7.7,0.26,3.9,474.78,0.8,5.97,1950,105,0.232,0.6,0.4,520,6,106.28,35.2,19.5,0.538,0.13,0.081,0.059,7.41,0.05,0.8,94.5,41.1
726,517350,7800000,330,"NOR","S",5,5,3,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",10,0.054,3190,144,0.742,0.228,2.45,71.3,21.8,0.76,0.082,1,47.8,4160,2380,0.215,0.15,104,1.08,0.23,111.2,1.24,0.04,8.23,0.06,43.72,1250,4.4,6.6,0.122,600,485,9.1,95.8,1830,1500,12,5.15,0.197,1.9,120,137,5.93,0.47,10.18,1310,84.6,17.5,5.4,0.25,4.3,225.94,1.31,1.17,2530,102,0.156,0.6,0.96,430,4,138.5,69.5,39.3,0.198,0.07,0.027,0.204,1.96,0.03,12.3,12.5,4.41
727,701797,7590000,140,"RUS","W",2,10,2,"CARLIN_HEATHER","PINE","BOREAL_FOREST",1,0.477,4100,323,1.33,0.194,2.14,114,30.7,0.11,0.15,1,46.7,3210,1540,0.463,0.24,83.76,4.48,0.89,108.7,4.72,0.17,20.8,0.27,36.48,5090,103,5.8,0.215,1000,764,9.2,76.2,960,361,90.5,26.7,0.219,1.2,100,66.8,26,1.55,13.86,996,83.7,21.1,3.7,1.8,4.1,149.68,1.63,6.77,1230,103,0.146,0.9,0.4,470,10,142,47,22.6,0.383,0.33,0.086,0.072,7.15,0.14,2.1,44.1,13.6
728,379149,7590000,320,"FIN","SW",-9999,7,2,"MOSS","PIBI","BOREAL_FOREST",1,0.188,2570,188,1.03,,1.62,67.2,21.9,0.06,0.163,1,47.4,2630,1440,0.337,0.21,97.7,1.46,0.38,161.2,1.74,0.05,5.42,0.11,77.3,3190,37.3,6.7,0.279,1100,885,2.1,92.3,650,451,64.3,31.8,0.255,1.4,40,38.8,3.57,0.43,4.28,1230,138,17.6,5,,3.8,402.4,,10.2,1580,134,0.202,0.7,0.4,470,5,194.42,36.5,19.2,0.439,0.19,0.158,0.22,3.92,0.09,0.8,41.5,18.1
729,615800,7670000,240,"RUS","FLAT",2,,,"MOSS","SPARCEBI","BOREAL_FOREST",,0.436,2060,90.6,1.79,0.327,1.92,73.2,26.1,0.02,0.161,1,44.1,2850,1700,0.28,0.2,62.74,1.89,0.4,125,2.4,0.08,26.4,0.5,35.92,1340,4.7,6.2,0.265,1000,752,1.7,89.1,600,384,293,183,0.245,1.4,40,34.1,39,5.09,4.2,1080,158,16.1,4.6,1.28,3.8,458.5,1.33,4.05,1720,132,0.165,0.5,0.4,490,11,162.14,26.3,15,0.307,0.2,0.072,0.051,4.6,0.04,0.5,55.8,27.7
730,655602,7500000,240,"RUS","SW",2,,,"LICHEN","PIBI","BOREAL_FOREST",,0.179,3390,193,0.887,0.025,4.12,197,59.9,0.19,0.194,1,36.2,6460,4210,0.413,0.21,1,6.92,0.61,159.5,6.88,0.22,19.8,0.31,0.5,8390,36.6,4.8,0.197,1200,889,8.3,69.2,1800,695,2230,510,0.44,1.2,70,41,19.3,0.96,0.5,1320,134,28.8,2.7,1.05,4.7,2,1.24,6.13,1320,111,0.102,1.6,0.4,550,11,1,83.5,50.1,0.632,0.33,0.201,0.32,19.9,0.24,2.2,57.9,20.3
731,834789,7550000,340,"RUS","E",2,,,"MOSS","BIRCH","FOREST_TUNDRA",,0.356,2570,162,1.54,0.099,1.77,112,37.6,0.62,0.162,1,47.9,2350,1310,0.415,0.28,83.84,2.87,0.65,128.6,3.7,0.07,17.1,0.41,48.6,1770,7.7,6.7,0.228,1100,858,13.3,93.6,600,405,164,82.5,0.551,1.5,120,36.2,31.9,2.14,5.9,1020,133,25.6,7,2.25,3.8,417.74,1.55,8.93,1760,152,0.136,0.3,0.4,500,7,187.04,171,91.3,0.839,0.29,0.1,0.478,7.26,0.08,9.8,87.7,42.6
732,832464,7630000,180,"RUS","W",1.5,7,2,"LICHEN","SPARCEBI","FOREST_TUNDRA",4,0.235,1510,72,0.866,0.088,2.12,38,11.1,0.04,0.092,1,47.1,3020,1690,0.33,0.24,52.5,1.31,0.24,123.4,1.48,0.03,13.6,0.22,39.96,1190,6.1,6.5,0.24,900,682,1.9,93.9,1050,830,77.8,45.8,0.216,1.4,130,127,20.8,1.48,4.14,858,133,14.5,4,1.92,3.8,431.06,1.06,4.15,1590,105,0.17,0.4,0.4,460,5,121.84,45.1,23.1,0.165,0.15,0.04,0.065,3.31,0.07,0.6,64.5,28.9
733,498950,7380000,215,"FIN","W",3.2,7,2.3,"MOSS","PINE","BOREAL_FOREST",7,0.173,5670,478,1.9,0.025,1.9,65.1,17.1,0.28,0.171,1,40.7,2590,1360,0.438,0.26,30.66,2.14,0.54,98.5,5.47,0.18,8.71,0.08,55.26,6230,190,5.7,0.208,700,491,7.8,77.9,560,314,37.3,16.9,0.267,1.3,50,29.4,4.57,0.48,6.8,2670,72.9,19.6,4.3,0.39,4,108.88,1.57,7.15,1420,103,0.045,3.7,0.4,580,7,128.66,15,6.56,2.73,1.31,0.117,0.706,9.95,0.15,4.9,31.3,11.5
736,493153,7410000,220,"FIN","SE",0.5,7,0.75,"MOSS","PINE","BOREAL_FOREST",7,0.09,2110,105,2.65,0.279,1.98,125,50.6,0.08,0.652,1,44,2870,1640,0.42,0.29,58.96,0.74,0.15,146.3,3.37,0.1,6.04,0.14,46.92,1850,12,5.7,0.328,800,555,3.9,78.8,370,194,266,130,0.243,1,70,54.5,3.24,0.37,5.56,710,125,47.4,13.9,0.26,3.7,382.56,0.71,7.46,1170,119,0.321,0.6,0.4,580,7,146.46,24.6,14,1.11,0.16,0.204,0.222,5.81,0.09,1.2,63.8,27.3
737,530937,7590000,225,"FIN","SE",0.5,8,0.9,"LICHEN","PINE","BOREAL_FOREST",31,0.395,3040,103,1.48,0.025,2.22,127,43.7,0.06,0.222,1,42.5,2150,1220,0.321,0.17,122.82,1,0.12,113.5,4.4,0.06,10.1,0.08,27.74,3000,6.1,5.2,0.17,600,462,5.8,79,630,217,171,87.6,0.233,0.9,5,18.7,7.2,0.52,8.74,469,57.2,26.8,5.3,0.22,3.8,208.3,1.73,5.12,961,83.9,0.137,0.9,0.4,570,7,97.74,21.2,10.8,1.23,0.09,0.203,0.104,6.09,0.05,1.5,55.8,19
738,661188,7540000,200,"RUS","NW",1,,,"LICHEN","PINE","BOREAL_FOREST",,0.209,2340,128,1.33,0.025,2.54,66.5,23.8,0.06,0.24,1,44.2,2570,1470,0.325,0.21,161.28,1.23,0.21,139.9,2.98,0.05,10.8,0.2,46.18,2280,15.3,6,0.179,1100,822,2.6,86,630,370,101,55.8,0.211,0.9,40,37.2,12.1,0.99,8.48,675,122,24.8,6.1,0.87,3.8,382.66,1.04,10.7,1120,111,0.103,0.5,0.4,520,10,154.16,21.6,11.5,0.302,0.24,0.347,0.109,6.52,0.08,1,36.3,15.4
739,780250,7520000,400,"RUS","E",6,4,5,"MOSS","BIRCH","FOREST_TUNDRA",32,0.166,4600,156,2.12,0.158,3.19,130,41.5,0.51,0.222,1,46.1,6230,3760,1.22,0.84,19.7,0.95,0.14,91.8,2.65,0.04,9.18,0.05,36.5,1850,5.4,6.2,0.171,800,485,37.4,93,450,277,66.6,28.2,3.26,1.6,120,92.6,10.9,0.6,4.68,1060,66.4,35.6,9.4,0.81,4.1,296.14,2.53,3.53,2040,87.1,0.355,0.5,0.4,570,7,95,619,355,1.79,0.16,0.09,1.36,6.2,0.07,6.2,107,45.7
742,696800,7550000,300,"RUS","FLAT",2,7,2,"LICHEN","BISPR","BOREAL_FOREST",1,0.094,2080,104,1.29,0.47,2.37,65.7,24.1,0.03,0.221,1,45.6,2900,1730,0.304,0.24,73.48,1.28,0.19,126.4,2.43,0.07,17.5,0.39,50.14,1630,4.7,6.2,0.22,900,650,1.2,90.8,500,326,333,210,0.226,1.5,20,26.4,19.6,1.19,5.92,960,140,27.2,8,2.27,3.9,490.42,1.33,6.27,1710,133,0.214,0.4,0.4,530,8,131.96,20.5,12.1,0.192,0.12,0.071,0.057,5.99,0.08,0.5,81.3,41.2
743,821283,7470000,120,"RUS","SE",3.5,6,3.5,"MOSS","SPRBI","BOREAL_FOREST",1,0.741,2400,128,1.39,0.528,2.63,88.1,24.2,0.09,0.216,1,45.6,2560,1430,0.397,0.29,1,2.16,0.34,206,3.11,0.07,21.1,0.61,0.5,3020,26.6,6.4,0.263,1700,1270,3.7,91,740,512,177,84.7,0.48,1.6,50,47.1,37.3,2.04,0.5,1420,197,29.1,8.8,4.29,3.9,2,2.32,8.9,1840,188,0.281,0.5,0.4,540,12,1,55.8,31,0.31,0.2,0.1,0.175,5.88,0.19,0.9,45.2,20.9
744,657214,7570000,150,"RUS","FLAT",5,6,5,"MOSS","SPRBI","BOREAL_FOREST",1,0.497,1460,74,0.77,0.943,1.85,50.2,16.5,0.03,0.147,1,46,2780,1620,0.256,0.18,76.92,0.78,0.11,156.3,1.62,0.05,8.92,0.16,49,940,4.5,6.2,0.234,1000,763,0.9,96.2,530,379,189,122,0.181,1.3,10,21.5,9.81,0.61,9.88,993,186,18.6,4.8,0.81,3.7,620.12,1.4,5.87,1550,137,0.244,0.3,0.4,470,9,186.08,23.9,13.6,0.108,0.07,0.093,0.037,2.61,0.06,0.3,34.6,15.5
747,611100,7700000,60,"RUS","FLAT",3,3,3,"SHRUBS","PIBI","BOREAL_FOREST",52,0.417,2540,102,1.99,,2.24,57.8,16.4,0.04,0.125,1,44.8,4610,2400,0.367,0.25,45.42,4.68,0.99,122.1,8.26,0.2,41.8,1.2,38.34,4400,27.5,5.9,0.25,1000,628,2.5,90,1470,794,101,45.6,0.322,1.2,60,30.5,68.5,7.7,4.8,768,91.1,11.8,2.6,,3.7,282.9,,4.76,1500,96,0.111,1.2,0.4,530,9,127.62,31.8,15.5,0.433,0.31,0.091,0.111,9.95,0.13,1.3,41.9,17.2
748,575119,7500000,270,"FIN","E",3.5,5,2.5,"MOSS","PISPR","BOREAL_FOREST",51,0.095,1410,58.9,1.38,0.313,2.18,57.6,22.8,0.02,0.315,1,45.5,2290,1400,0.271,0.21,116.42,0.69,0.08,188,2.54,0.05,7.49,0.19,67.1,1280,5.3,6.2,0.231,1200,992,1.1,94,510,336,218,146,0.282,1.2,20,30,7.83,0.5,4.1,915,251,29.9,7.6,0.49,3.6,809.32,0.72,9.47,1350,144,0.368,0.3,0.4,500,6,192.2,21.8,12.5,0.226,0.1,0.132,0.063,4.58,0.09,0.4,56.1,24.2
751,727022,7590000,180,"RUS","E",1.5,,,"MOSS","SPRPI","BOREAL_FOREST",,0.695,1340,38.4,2.13,3.95,2.44,63.7,23.2,0.03,0.304,1,45,2980,1750,0.423,0.33,48.88,15.6,2.47,131.4,4.4,0.09,175,9.11,42.56,1900,6.5,6.3,0.234,1000,789,2.1,89.8,630,393,368,235,0.657,1.5,20,18.3,376,32.6,2.54,986,192,22.4,6.5,54,3.8,587.44,11.2,5.82,1730,121,0.251,0.5,0.97,570,12,129.52,23.5,13.8,0.235,0.23,0.094,0.063,7.42,0.09,0.7,60.8,30.1
752,445072,7610000,335,"FIN","W",1.7,6,1.5,"MOSS","PIBI","BOREAL_FOREST",51,0.124,2060,91.3,1.15,0.145,1.74,130,42.3,0.05,0.183,1,48.2,4460,2560,0.414,0.28,31.68,1.65,0.36,108.5,1.68,0.01,6.71,0.07,50.42,1700,7.6,6.7,0.244,800,598,1.1,95,740,514,66.2,32.1,0.143,1.4,30,38.1,4.09,0.29,1.76,880,89.2,19.2,5.2,0.59,3.9,315.76,1.05,3.98,1850,102,0.232,0.7,0.4,510,5,134.16,40.3,21.8,0.128,0.09,0.084,0.057,3.72,0.08,0.7,56.9,24.1
754,723396,7490000,180,"RUS","N",2,,,"MOSS","PIBI","BOREAL_FOREST",,0.765,2080,91.9,1.5,0.518,1.99,83.6,28.6,0.05,0.266,1,45.8,2570,1520,0.292,0.23,82.72,3.91,0.53,164.9,3.1,0.07,42.3,1.71,47.22,2150,9.2,6.1,0.318,1200,961,2,90.6,520,329,214,133,0.469,1.1,40,32.3,78.8,4.73,5.68,948,194,27.7,7.9,9.56,3.7,553.42,3.32,9.35,1220,133,0.306,0.5,0.4,510,10,168.56,32.5,17.9,0.205,0.16,0.191,0.086,6.15,0.16,0.7,51,23.2
755,638770,7700000,420,"RUS","N",4,5,3.5,"MOSS","WILLOW","DWARF_SHRUB_TUNDRA",52,0.115,3360,321,5.63,,3.03,96.3,27.1,0.1,0.191,1,44.7,3690,2140,0.632,0.52,1,13.4,5.06,105.9,4.44,0.17,117,9.15,0.5,4100,61.6,6.3,0.31,600,504,5.9,91.9,650,412,145,53.5,0.338,1.5,20,26.2,257,64.4,0.5,1000,60.6,17.4,5.3,,3.9,2,,3.46,1940,138,0.215,1.2,0.4,460,7,1,30.6,15.8,0.272,0.23,0.09,0.152,7.16,0.17,3.4,31.8,17
756,447472,7560000,285,"FIN","NE",2.1,8,1.4,"MOSS","PIBI","BOREAL_FOREST",51,0.203,2330,109,1.3,0.115,2.07,79,29,0.06,0.322,1,42.9,3410,1810,0.21,0.15,64.06,1.93,0.48,131.8,3.45,0.08,7.97,0.13,55.2,2380,13.3,6,0.259,800,700,1.5,86.6,680,392,244,152,0.192,1.2,30,18,6.29,0.65,1.88,1020,151,24.9,7.1,0.4,3.7,459.7,1.04,6.89,1400,119,0.158,1,0.4,580,10,154.86,22.3,11.5,0.232,0.31,0.116,0.102,9.63,0.15,1.3,58.1,26.7
757,788150,7630000,250,"RUS","SE",2,6,2.5,"MOSS","BIRCH","FOREST_TUNDRA",20,0.098,1850,97.4,1.24,0.332,2.29,76.3,23.9,0.07,0.121,1,47,3830,2280,0.4,0.3,50.78,2.62,0.58,122.8,2.26,0.04,22.5,0.43,48.8,1570,8.1,6.4,0.206,1000,788,2.6,92.8,970,738,59.5,22,0.255,1.4,70,74.7,33.1,2.71,1.9,887,114,14.8,4.1,3.27,4,418.04,1.38,5.02,1800,116,0.169,0.4,0.4,490,10,171.92,55.2,29.8,0.211,0.07,0.109,0.057,4.5,0.1,0.7,49.8,23.7
758,656286,7420000,170,"RUS","NE",2,,,"LICHEN","PIBI","BOREAL_FOREST",,0.436,2570,89.3,1.05,0.095,2.18,91.2,31.6,0.05,0.193,1,41.3,3710,2260,0.352,0.24,51.92,2.46,0.4,120.2,12.2,0.29,9.79,0.18,28.88,3560,18.3,5.3,0.234,1100,619,2.5,84.9,1420,480,372,245,0.269,1.2,40,18,12.7,0.87,9.98,868,117,25.8,7,0.88,3.9,320.52,0.85,11.8,1230,98.9,0.095,0.8,0.4,470,12,96.4,16.1,8.76,0.52,0.5,0.232,0.077,9.16,0.12,0.7,55.5,25.1
759,508597,7410000,310,"FIN","FLAT",6.5,5,3,"MOSS","SPRBI","BOREAL_FOREST",7,0.13,2130,123,1.61,3.5,1.72,146,52,0.09,0.4,1,40,3210,1810,0.422,0.32,97.3,1.01,0.19,173.6,4.87,0.1,8.02,0.2,85.22,2470,19.7,5.3,0.253,1200,922,2.8,84.1,560,302,264,164,0.389,1.3,40,25.5,5.77,0.57,2.38,1100,209,48.4,15.2,0.41,3.7,620.32,1.69,8.92,1480,153,0.236,0.7,0.4,560,12,225.04,22.4,12.1,1.02,0.32,0.184,0.229,8.91,0.2,1.2,65.5,32.2
761,812996,7610000,230,"RUS","FLAT",1.5,10,1.5,"MOSS","BIRCH","FOREST_TUNDRA",20,0.109,2070,101,1.07,0.53,2.44,57.5,19.1,0.04,0.125,1,43.4,2550,1460,0.204,0.15,45.02,2.49,0.4,119.6,2.89,0.04,24.6,0.54,44.62,2150,7,5.7,0.17,900,692,2.6,84,810,612,50.6,26.8,0.289,1.4,40,53.2,46.6,3.27,2.1,956,126,16.6,4.9,6.42,3.9,379.56,1.15,4.73,1610,110,0.162,0.5,0.81,480,7,129.06,37.2,21,0.235,0.13,0.05,0.059,5.25,0.09,0.7,31.7,15.5
